"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSMUSG00000040797"	16.7261090265281	0.377632061240036	0.53363929822397	0.707654144844375	0.479160060006264	0.915620606324524
"ENSMUSG00000030111"	188.038713907782	-1.40290978839143	0.359437278760578	-3.90307258398178	9.49792038698483e-05	0.0209338974402759
"ENSMUSG00000007458"	5069.76289519397	0.0284777162896338	0.0955729775378311	0.297968285840643	0.765727368996077	0.973141498294398
"ENSMUSG00000040669"	1063.41946283612	0.110293644731102	0.112624282248007	0.979306083285194	0.327428765582972	0.864159375513708
"ENSMUSG00000040649"	15.1319814875391	0.90229222172896	0.574868176518076	1.56956369927113	0.116516649253681	0.688386657207813
"ENSMUSG00000030116"	9.97761621519879	0.422182464458261	0.910500919158006	0.463681535707485	0.64287592793173	0.956480134078244
"ENSMUSG00000040613"	119.000606842392	-0.320887303625309	0.238767730260931	-1.34393078693941	0.178970769343265	0.769350772395163
"ENSMUSG00000003153"	27.5091163835104	-0.292150578687368	0.417841407162128	-0.699190108207752	0.484433231583939	0.917420280641179
"ENSMUSG00000107066"	4.92821534180959	1.04459586351763	1.04191548705565	1.00257254690546	0.316067147145669	0.857755792721383
"ENSMUSG00000107868"	32.8857411166557	0.0519560129397248	0.388255151892003	0.133819249239935	0.893545505409651	0.988438866293918
"ENSMUSG00000003154"	811.100321397164	0.106741547013446	0.125678110293718	0.84932488851069	0.395700535512327	0.88992325827731
"ENSMUSG00000040552"	34.9155752576526	-0.753026677981973	0.415198256501394	-1.81365568421997	0.0697307517537103	0.601362976491136
"ENSMUSG00000030327"	845.006789606187	-0.161499332739762	0.122590593664655	-1.31738763890435	0.187708722199212	0.776817287897481
"ENSMUSG00000049037"	23.6780837117786	-0.239070408817521	0.523105823941722	-0.457021118625808	0.647655866171863	0.957583744062995
"ENSMUSG00000043832"	20.6034249676243	0.100825640973516	0.616053728703744	0.16366371352977	0.869995884705426	0.98426664922959
"ENSMUSG00000030148"	14.8734228754866	-0.69869408311017	0.557042200582333	-1.25429291062644	0.209735559784514	0.796255282975281
"ENSMUSG00000023349"	7.24659569472341	0.120268155169973	0.879183296605019	0.136795314053839	0.891192587667465	0.98836073670646
"ENSMUSG00000008845"	8.14106450390291	0.671729272373921	0.741686639868763	0.905677999664089	0.365106310466946	0.881377060510679
"ENSMUSG00000005069"	1735.14656791058	0.211689998188768	0.110784577781945	1.91082551765854	0.0560270072857598	0.558447547584829
"ENSMUSG00000008153"	11.0742150107192	-0.185703775896385	0.677450553379	-0.274121520707495	0.783991235915767	0.974717005449456
"ENSMUSG00000038527"	568.1773342681	0.139217755521224	0.162604369613977	0.856174750111125	0.391901126868507	0.889671762846732
"ENSMUSG00000055172"	193.255434399738	-0.379189714056308	0.337551746552287	-1.12335284272502	0.261287669378477	0.826442757465766
"ENSMUSG00000038521"	175.008510533848	-0.495005519937386	0.350616998449902	-1.41181266774239	0.158005127507793	0.747807904366864
"ENSMUSG00000098470"	34.5496600425872	-1.62340866572549	0.781906577742805	-2.0762181978465	0.0378737749416854	0.50688560283215
"ENSMUSG00000079343"	23.0743246887387	-0.178646490618653	0.625377810610682	-0.285661703353697	0.775137239194341	0.973679904331551
"ENSMUSG00000004270"	3314.54788028046	0.0904304419773034	0.0941959620486662	0.960024612632361	0.337042827820713	0.869456465681861
"ENSMUSG00000004268"	989.372442448014	0.057943281726586	0.153472541941222	0.377548198483461	0.705766252707809	0.968139716093755
"ENSMUSG00000004264"	3535.15509605295	0.249260256873758	0.112391152363961	2.21779251863676	0.026568982468497	0.460776018666802
"ENSMUSG00000087327"	9.55519526211615	-0.0215485998829898	0.730014753119338	-0.0295180334245481	0.976451436614932	0.997102137191077
"ENSMUSG00000004266"	700.906578795661	0.00462965380269223	0.134580133563002	0.0344007223066465	0.972557607496674	0.996226742083441
"ENSMUSG00000072772"	183.825955725089	0.270921471738736	0.218445108915315	1.24022676947995	0.21489152967949	0.79980425081852
"ENSMUSG00000004263"	259.284750112603	0.18837027702873	0.191057845031965	0.985933223507334	0.324165882242387	0.863504851973526
"ENSMUSG00000004267"	63.8985274345987	0.0503047994094736	0.283287974738744	0.177574778653651	0.859056933430947	0.983662693173979
"ENSMUSG00000030125"	11.6862196644379	-0.495761452941195	0.682939408384111	-0.725923042154216	0.467885949907642	0.913834258163399
"ENSMUSG00000038451"	540.109223398514	0.437103556564134	0.157225169383443	2.78011185027329	0.00543401783242828	0.241848180739526
"ENSMUSG00000023456"	15221.2678943575	0.0228354483075118	0.0973644631026659	0.23453575955565	0.814569075111455	0.978147210101164
"ENSMUSG00000038429"	2272.16137242719	0.0496034401371346	0.104653276005598	0.473978856949316	0.635514984474428	0.956480134078244
"ENSMUSG00000023505"	71.5535136831346	0.206779638000186	0.274375192358297	0.753638243395417	0.451066473888693	0.912342950107243
"ENSMUSG00000023191"	336.183336578611	-0.123924095292468	0.225706154477197	-0.549050581183811	0.582970738226663	0.9477765167136
"ENSMUSG00000038390"	309.278873487139	0.0678982718914606	0.167087009847414	0.406364755425727	0.684474612027569	0.966686186222512
"ENSMUSG00000023274"	33.4863940849996	0.203309302006042	0.457085936560577	0.444794481177606	0.656468283016169	0.960202120504408
"ENSMUSG00000030124"	17.1732898391523	0.359931918590612	0.523568098614119	0.687459605624082	0.491793147432645	0.921362236354233
"ENSMUSG00000030122"	12928.3212509986	0.294304531453312	0.109631121436165	2.68449804761576	0.0072638807569462	0.267963329957515
"ENSMUSG00000055818"	95.0953084013921	0.20082447054868	0.238354757029835	0.842544420137345	0.399483286668721	0.891604986893608
"ENSMUSG00000030120"	5730.2591906656	0.190698466286836	0.0981517450240035	1.94289430351137	0.052028930357499	0.55347837005449
"ENSMUSG00000030127"	2421.61020638961	0.0677047251745737	0.0982461019091031	0.68913395909808	0.490738971388821	0.921184551214109
"ENSMUSG00000030329"	479.279098426307	0.365556762097565	0.243590663600848	1.50070103957914	0.133432904076001	0.709848373287912
"ENSMUSG00000038346"	1097.81561892078	0.0797934167696792	0.106931972983646	0.746207280603368	0.455542210741615	0.91274523534275
"ENSMUSG00000108034"	8.0376920791493	0.225547285224986	0.747897156191951	0.30157526787961	0.762975864044005	0.973141498294398
"ENSMUSG00000030330"	30.3476703911914	0.235028497686946	0.412232544354296	0.570135718069239	0.568585651059283	0.943642978811341
"ENSMUSG00000108037"	48.2045011778136	0.198761585651595	0.355210108241099	0.559560612269191	0.575779177233759	0.945712681978045
"ENSMUSG00000072770"	164.801197490177	0.205976820141442	0.215315891833471	0.956626184846344	0.338755967457492	0.86960363584094
"ENSMUSG00000063870"	5732.40478319766	0.077141282122457	0.0956195087659264	0.806752545772814	0.419809064058853	0.899413034263039
"ENSMUSG00000038279"	647.518364148428	0.120465209013984	0.13484913951301	0.893333168079735	0.371678780826269	0.881444287816556
"ENSMUSG00000038271"	1024.1979244867	0.108272389890461	0.11771953344476	0.919748717329634	0.357704087846071	0.879416396748252
"ENSMUSG00000057666"	12731.6389551492	0.0717845559288624	0.101975577808477	0.703938702496813	0.481470947863847	0.917117617788569
"ENSMUSG00000038252"	272.359068526041	-0.0657378581087712	0.175168124792119	-0.37528436287587	0.707448994365092	0.968241164939595
"ENSMUSG00000030335"	1720.17309132428	0.15557831656342	0.138390113135514	1.12420109383879	0.260927725532925	0.826442757465766
"ENSMUSG00000030337"	644.984077598556	0.0834124635770967	0.125206044043756	0.66620157368718	0.505282267204099	0.926043573587402
"ENSMUSG00000038213"	285.582766942729	0.0737657744557348	0.171204888171042	0.430862548632601	0.666568316274703	0.96380097305706
"ENSMUSG00000030336"	24.2230460232902	0.413749936078231	0.470127092330624	0.880081030912498	0.378815414408916	0.884618484571386
"ENSMUSG00000107965"	8.05368383474224	0.388515909714074	0.779216696281512	0.498598030006421	0.618062593252783	0.953801211395718
"ENSMUSG00000030339"	2122.73788834142	0.218897306575947	0.105569434828651	2.07349131811909	0.0381265782668413	0.507813474644318
"ENSMUSG00000030340"	5523.57317090775	-0.0221993991505661	0.122966983066452	-0.180531380025559	0.856735421388795	0.983126261161708
"ENSMUSG00000030341"	1495.66194857607	-0.00100817840469233	0.104181529365155	-0.00967713193342236	0.992278886347362	0.999320885245748
"ENSMUSG00000038167"	258.134673042394	0.232747777182066	0.19289958740265	1.20657477973884	0.227595944279158	0.809885527004737
"ENSMUSG00000030342"	1520.20606842317	-0.146702848568631	0.115123250465393	-1.27431120973023	0.202553145338879	0.790461247205436
"ENSMUSG00000101191"	11.900936217661	-0.259681447817713	0.62912439601043	-0.412766456784181	0.679777729363665	0.966385517936
"ENSMUSG00000001930"	91.5606272830125	-0.565792085354013	0.342069037826196	-1.65402893214056	0.0981216343340564	0.662449295315272
"ENSMUSG00000049107"	95.4797808089231	0.130385906914542	0.268352781608403	0.485874996834613	0.62705579679977	0.9560679101469
"ENSMUSG00000045534"	17.3531134270101	0.155106229450281	0.611276345377123	0.253741586147243	0.799695204106857	0.977001529444065
"ENSMUSG00000102771"	7.4172507415016	0.367568256097183	1.51414708948742	0.242755977044221	0.808194440751105	0.978147210101164
"ENSMUSG00000047976"	92.1157060537426	0.635086560205297	1.40205499201081	0.45296836702137	0.650571519892493	0.959003666133431
"ENSMUSG00000038077"	10.1921006130644	-1.21829967991197	0.799617320428212	-1.52360341476789	0.127607809643038	0.702024385941414
"ENSMUSG00000000399"	4136.37614158011	-0.005782937413639	0.117851295543693	-0.0490697822791012	0.960863684634739	0.996163053102714
"ENSMUSG00000030346"	24.7311401445003	0.143808914532294	0.566337076485122	0.253928129559909	0.799551082625257	0.977001529444065
"ENSMUSG00000030347"	407.537715854693	-0.304686908475502	0.144796459308776	-2.10424281042509	0.0353572719045701	0.501336171337438
"ENSMUSG00000038028"	206.654557464472	-0.0504206761921866	0.173662305012237	-0.290337481059196	0.771558067395917	0.973262115646382
"ENSMUSG00000000184"	340.927920692978	-0.221869336524637	0.183271664804308	-1.21060359636904	0.226047365275093	0.80986478135082
"ENSMUSG00000106755"	5.63082661477336	-0.842084307304753	0.930620045742528	-0.904863710122283	0.365537594545185	0.881377060510679
"ENSMUSG00000062365"	5.09810300752177	1.32222519135227	1.04329135384491	1.26735948350322	0.20502678015249	0.792788429050668
"ENSMUSG00000081113"	5.93766985393902	-0.389976065968574	0.864017429482053	-0.451352082332818	0.651735813129735	0.959420356629603
"ENSMUSG00000037997"	242.733811158079	-0.0331001783800128	0.208474433003335	-0.158773322479708	0.87384746773812	0.985066735049883
"ENSMUSG00000030351"	5.36374032044706	-1.47742534616363	1.06556140122468	-1.38652295819423	0.165587274910373	0.758668061684924
"ENSMUSG00000030352"	2108.03244562339	-0.0986847678442846	0.113217801154274	-0.871636499191624	0.38340671237572	0.886242212955716
"ENSMUSG00000107879"	8.14236148244165	-0.180993827571899	0.754034102625553	-0.240034007668456	0.810303892837332	0.978147210101164
"ENSMUSG00000030353"	50.7329262607449	-0.0275503950051055	0.335107858292326	-0.0822135152111903	0.934476926244556	0.99182858634043
"ENSMUSG00000001521"	1230.28561803819	0.191510422607357	0.115681840175856	1.65549253293541	0.0978246298496358	0.662449295315272
"ENSMUSG00000108267"	5.76074098005311	-0.167534190314351	0.887478225515066	-0.188775550202507	0.850268735394309	0.981939517917032
"ENSMUSG00000097253"	15.4352588167333	-0.638895291704206	0.567738857120072	-1.1253330359403	0.260447935634362	0.826442757465766
"ENSMUSG00000048668"	330.881145623039	0.289061222064536	0.170001511825178	1.70034500847141	0.0890660490888655	0.646290696726259
"ENSMUSG00000001517"	55.7487591002726	0.251779546897101	0.331982069881038	0.758413088355413	0.448203724920373	0.910760393661982
"ENSMUSG00000001520"	79.8107446889267	0.296350923017537	0.264854964652709	1.11891775714353	0.263175226736393	0.827896485624946
"ENSMUSG00000001518"	368.098082743962	0.471271214954869	0.193076201398725	2.44085605341716	0.0146524939219683	0.372451422144981
"ENSMUSG00000030357"	5793.76696070588	0.059480937545056	0.120515638491143	0.493553685561127	0.62162141643563	0.953917189465329
"ENSMUSG00000059659"	34.0055588326962	-0.395412967927813	0.636859869378766	-0.620879077077857	0.534679188554295	0.93401098579692
"ENSMUSG00000107505"	38.7855425504008	0.206446268704505	0.482559044867328	0.427815561433035	0.668785406482056	0.964186590077809
"ENSMUSG00000030359"	54.1004869502791	-1.88640560950587	0.628571248136141	-3.00110069478918	0.00269005593054198	0.168303952221568
"ENSMUSG00000037827"	8.17988974004183	-0.145263548572705	0.744049181011896	-0.195233799431308	0.845209920021604	0.981280729260075
"ENSMUSG00000030364"	1273.98657860271	2.03558031736401	0.909043427065175	2.23925530591628	0.0251393091486954	0.455029021965492
"ENSMUSG00000079298"	6.24644548560509	0.620496354715552	0.887146938329724	0.699429066264706	0.484283928294106	0.917420280641179
"ENSMUSG00000090164"	5.75626303607929	-0.0405152494267701	1.00689990644395	-0.0402376136570088	0.967903690537972	0.996226742083441
"ENSMUSG00000030365"	7.84489853576865	0.320950802065148	0.833780939006565	0.384934203997941	0.700286163711842	0.967531566513247
"ENSMUSG00000079223"	8.78605887094649	-0.115544179862985	0.724594827748587	-0.159460398333227	0.873306156595038	0.985000904620937
"ENSMUSG00000087150"	234.472101745409	-0.393575757465608	0.18412642588969	-2.1375299909498	0.0325549090809876	0.487463159684349
"ENSMUSG00000030157"	1055.96805405099	0.0715836983142805	0.16000492312507	0.447384348657362	0.654597574492575	0.959982472037127
"ENSMUSG00000097354"	183.637947906695	0.00126148640552403	0.216193832689815	0.00583497868477107	0.99534438701308	0.999654322577527
"ENSMUSG00000053063"	16.4722314523851	-0.179661986722145	0.564809366669919	-0.318093143145662	0.750414284702364	0.972440711958055
"ENSMUSG00000030159"	45.7900735344102	0.204977631519754	0.409460550233107	0.500604103137797	0.616649774175623	0.953801211395718
"ENSMUSG00000046080"	63.1141905992185	-0.32629451298054	0.348472480811488	-0.936356616226044	0.349089607088786	0.87449451437976
"ENSMUSG00000107792"	5.73091460488134	-0.15982482822433	0.992757079478441	-0.16099087231722	0.872100589703117	0.984569504500465
"ENSMUSG00000033082"	127.95325508767	-0.178960664356478	0.238845935431092	-0.749272387798741	0.453693046847615	0.912657021573269
"ENSMUSG00000079293"	20.2713808682728	0.54389777867158	0.541680224124406	1.00409384439086	0.315333382188278	0.85706946198234
"ENSMUSG00000030160"	6992.97090388997	-0.423996749860089	0.195842393834595	-2.16498962026674	0.0303884801732501	0.478558846476725
"ENSMUSG00000108290"	965.608266550053	-0.119313398546756	0.189157343888542	-0.630762708409883	0.528195690004798	0.93176229470627
"ENSMUSG00000097675"	46.1769352449522	0.38190092822179	0.349076097560173	1.09403345256533	0.273940306799098	0.831853613879647
"ENSMUSG00000030161"	19347.2801493733	0.332549982096688	0.115729624087865	2.87350783965399	0.00405941003059633	0.21099238045595
"ENSMUSG00000107997"	154.234048246721	0.30148970389195	0.205968796166994	1.4637639754301	0.143258448611198	0.723500659975444
"ENSMUSG00000030165"	6.96975755393622	-0.176598005608674	0.915487040131858	-0.192900606854291	0.847036809758981	0.981280729260075
"ENSMUSG00000030149"	11.0841631156127	0.440412475612846	0.681402209746499	0.646332620166717	0.518063966691629	0.929516738547528
"ENSMUSG00000030188"	53.7575581002723	-0.0859955922222699	0.316418063880727	-0.271778390802258	0.785792421666502	0.974717005449456
"ENSMUSG00000032899"	14.1859478477713	1.0073064446948	0.800468077912418	1.25839677120142	0.208248299030403	0.795274229462206
"ENSMUSG00000030189"	1118.54384183728	0.13320446401982	0.120318042142781	1.10710298844248	0.268249403638219	0.831622289667903
"ENSMUSG00000072704"	2436.21181958281	0.0649093404205149	0.129754116945762	0.500248793243665	0.616899905400157	0.953801211395718
"ENSMUSG00000107838"	162.704623458477	-0.298132916389436	0.215393177620903	-1.38413351658777	0.166317575841426	0.759035135519559
"ENSMUSG00000032758"	334123.754318342	0.0274406495582836	0.472993253715215	0.0580148857150622	0.953736771411678	0.994872272050872
"ENSMUSG00000030199"	1576.21600446795	0.134068829874778	0.116712753587865	1.1487076240888	0.250676561024242	0.821667843742716
"ENSMUSG00000108238"	20.4727186345151	0.369075379442113	0.684917308224143	0.538861224574764	0.589982614311672	0.949863826203869
"ENSMUSG00000091438"	7.50151009018279	-0.621849814860425	0.823746926130091	-0.754903957920468	0.450306610811415	0.911929954477313
"ENSMUSG00000092134"	5.79936233039644	0.357005716414168	1.01750833179753	0.350862695918649	0.725691358832284	0.970967542285194
"ENSMUSG00000030200"	27.6139416592226	-0.0607958472169018	0.455666702323745	-0.133421746436296	0.893859847989378	0.988438866293918
"ENSMUSG00000030201"	4523.92703329008	-0.0905507175767179	0.179366110060941	-0.50483738285874	0.613673057051638	0.953801211395718
"ENSMUSG00000107728"	60.6660475844732	-0.0713042028816314	0.295517902597659	-0.241285560891079	0.809333801085037	0.978147210101164
"ENSMUSG00000032718"	164.490819603299	0.0539553452227316	0.218118912836931	0.247366652075097	0.80462448013206	0.978147210101164
"ENSMUSG00000042992"	235.005064840317	0.0734547995689899	0.205535655568733	0.357382272023484	0.720805646521367	0.970062445295258
"ENSMUSG00000030203"	882.794407850885	0.00215758815537983	0.159631383001865	0.0135160650418885	0.989216068723245	0.99902732954058
"ENSMUSG00000032652"	1397.53277075723	0.000254029734362737	0.145082611141223	0.00175093164070135	0.998602959390695	0.999654322577527
"ENSMUSG00000032641"	59.17702586914	0.139929863912682	0.321066402925665	0.435828422524419	0.662961220513353	0.962759030156673
"ENSMUSG00000100876"	20.3875222703539	-0.0983689574424379	0.548176918582821	-0.179447463232759	0.857586365901242	0.983152002622949
"ENSMUSG00000003031"	1449.12703209753	-0.105276671357867	0.148277781291644	-0.709996268090908	0.477706450416632	0.914891595011619
"ENSMUSG00000098318"	8.03307332062824	0.867580455268113	0.741053571344299	1.17073918649942	0.241703628796075	0.816315587942412
"ENSMUSG00000090698"	38.3754663016597	0.0278625412117169	0.365635097556223	0.0762031364000348	0.939257487460814	0.992624374542894
"ENSMUSG00000030204"	1100.58368784138	0.182981128569994	0.109101848814139	1.67715882506916	0.0935114282582109	0.655388219106396
"ENSMUSG00000046733"	131.747342985509	-0.0391372774750155	0.269588599288211	-0.14517408220655	0.884573428532482	0.98704930805535
"ENSMUSG00000042770"	776.114595077719	0.0530510552207743	0.195926576577484	0.270770082076098	0.78656787160766	0.974717005449456
"ENSMUSG00000030207"	932.339212025889	0.017652753772278	0.12663385652506	0.139399953982959	0.88913410872118	0.987728055940661
"ENSMUSG00000082691"	8.66247929468884	-0.799157570801953	0.791493531287271	-1.00968300966682	0.312647185118613	0.856214656697907
"ENSMUSG00000030208"	1386.76494691884	-0.429681774670528	0.158596984789966	-2.70926824516599	0.00674317966532996	0.263308272265415
"ENSMUSG00000045291"	22.5354809080169	1.32833347897508	0.576754155023804	2.30311904544538	0.0212721460087205	0.430815496035915
"ENSMUSG00000091408"	45.0497318177639	0.316819922805395	0.490358090682935	0.646099103543191	0.518215175912031	0.929516738547528
"ENSMUSG00000030213"	1278.02645324826	0.0316968247285054	0.195762978164791	0.161914295673534	0.871373345048014	0.98426664922959
"ENSMUSG00000030214"	740.586698525885	0.16894613856286	0.119777153290036	1.41050387258548	0.158390953762898	0.748379894043128
"ENSMUSG00000060032"	1052.62974392287	0.276202887735981	0.172610236825165	1.60015357615055	0.109564517995116	0.675827894326307
"ENSMUSG00000030216"	1381.80732264502	0.174783663815652	0.106277418699241	1.64459831594404	0.10005267438743	0.662513983042652
"ENSMUSG00000047515"	19.907887729808	-0.179202079268372	0.497805757567274	-0.35998394262074	0.718859141647524	0.969716993493399
"ENSMUSG00000030217"	68.8078992173208	-0.268128128225716	0.463349381274112	-0.578673759072303	0.562809325287099	0.941186704946117
"ENSMUSG00000030218"	2020.20250413581	-0.020455988962284	0.477045284039356	-0.042880602002967	0.965796711884999	0.996226742083441
"ENSMUSG00000030220"	439.176288057927	-0.564735589747813	0.227789739268521	-2.47919678718319	0.0131678634427869	0.353960970467857
"ENSMUSG00000030222"	135.229574139234	-0.245175192415699	0.346014966124269	-0.708568173110887	0.478592492656448	0.915239152348608
"ENSMUSG00000030223"	604.190428857504	0.235347817756437	0.181982067182153	1.29324730398226	0.19592553976094	0.785054735985505
"ENSMUSG00000015766"	3847.73939387483	-0.0610773566914653	0.14549199557998	-0.419798741834494	0.674632484100383	0.96524496402122
"ENSMUSG00000030224"	1971.56730888352	-0.0315082454698474	0.106599710251112	-0.295575338766165	0.767554409354891	0.973141498294398
"ENSMUSG00000030225"	1218.66222172183	-0.0144651222639468	0.12341591146776	-0.117206299349218	0.906696575169212	0.989567421707289
"ENSMUSG00000008540"	1272.22044600258	-0.205278431960797	0.117887697211427	-1.74130496070881	0.0816301371279059	0.627247991028728
"ENSMUSG00000092164"	32.6293871926489	0.999374718979864	0.397457559697342	2.51441869602599	0.0119228790208542	0.338407116011193
"ENSMUSG00000030228"	307.589141742447	1.64791420064087	0.281640025092659	5.85113639334009	4.88225636955859e-09	5.66732319378361e-06
"ENSMUSG00000030231"	1194.88934031054	0.158542352841688	0.121011071293969	1.31014750259128	0.190145941240239	0.779160122114887
"ENSMUSG00000030232"	1305.70647302381	-0.0551047815152709	0.120955286294079	-0.455579770042416	0.648692193163097	0.95788705900063
"ENSMUSG00000080921"	16.1453252181791	0.132913513886172	0.597486713570234	0.222454342276429	0.82396021236469	0.978147210101164
"ENSMUSG00000100707"	8.62858491050584	0.204069817381889	0.769555570751541	0.265178792978649	0.79087173101636	0.97485643159132
"ENSMUSG00000041741"	233.440361464592	-0.473639251920593	0.271353007078492	-1.74547264841472	0.0809026294772	0.625697000106313
"ENSMUSG00000030237"	28.7798972763549	-0.240897412241956	0.448712275725296	-0.536863877531701	0.591361644222555	0.950700619362175
"ENSMUSG00000041698"	83.1625035331634	1.26912414874844	0.38776722772226	3.27290203507724	0.00106449365493888	0.0980685900518294
"ENSMUSG00000079263"	41.4987647087708	1.2121464046105	0.380493247055689	3.18572383081765	0.00144392360207158	0.120828101772746
"ENSMUSG00000079262"	16875.9662448391	0.40038436218441	0.208772396844065	1.91780315902328	0.055135975068675	0.558447547584829
"ENSMUSG00000092488"	6.22476466244607	0.866492343340642	0.861065987559797	1.00630190468471	0.314270364540566	0.856483892217926
"ENSMUSG00000092500"	66.7968785321309	0.322327897744223	0.289990279452566	1.11151276640273	0.266347697996283	0.830323537072417
"ENSMUSG00000063975"	15.2185155371549	-0.273087353807242	0.671576156862857	-0.406636464109922	0.684275011551243	0.966686186222512
"ENSMUSG00000041681"	9.22392395196297	0.731587973802656	0.782586052181521	0.934833903266352	0.349873904465204	0.87449451437976
"ENSMUSG00000041671"	212.226472642278	0.086651251104297	0.194883793476468	0.44463035924411	0.6565869040387	0.960202120504408
"ENSMUSG00000030243"	192.078031814198	-0.244236464344237	0.18073170159943	-1.35137589135058	0.176575052578747	0.767659147544411
"ENSMUSG00000030245"	429.772871036766	0.0842550222414754	0.174177845997461	0.48372984382126	0.628577610263616	0.956340179875353
"ENSMUSG00000071112"	6.63968787009679	-1.21137123316753	0.963758445314811	-1.25692411729979	0.208781114541227	0.795643853445358
"ENSMUSG00000030244"	250.232484962706	-0.462214686246269	0.309651982072259	-1.49269086912678	0.135518124593805	0.711679031593498
"ENSMUSG00000030246"	23233.0143707229	-0.144061623825002	0.0999076006555006	-1.44194858929454	0.149316877404057	0.7334006965753
"ENSMUSG00000030247"	158.314875803129	-0.106496126305504	0.266953381644199	-0.398931549956705	0.689943641312976	0.96705568425136
"ENSMUSG00000030249"	322.881267730166	-0.257522505660448	0.226209427114886	-1.13842517062589	0.254942988608463	0.823974586599793
"ENSMUSG00000030282"	807.059690459125	-0.124652300289981	0.156226364989086	-0.797895414763629	0.424931184471705	0.901482956286921
"ENSMUSG00000048473"	6.46800727679204	0.550917760006188	0.823841987709885	0.668717749550043	0.503675542863592	0.925072477494666
"ENSMUSG00000072683"	292.702913135884	0.4056258413565	0.246220490483719	1.64740895674286	0.0994740155925311	0.662513983042652
"ENSMUSG00000030283"	4168.42129778089	-0.208262364227583	0.150062853875118	-1.38783422312426	0.165187531031932	0.758163722806837
"ENSMUSG00000030279"	951.064071282163	0.146322918818214	0.115666316585616	1.2650434727893	0.205855744506378	0.793778086287814
"ENSMUSG00000030275"	8696.91695690707	-0.188951810460903	0.146321028359823	-1.29135102848133	0.196581983609702	0.785966819428732
"ENSMUSG00000107802"	14.2887794861841	0.0650480082138435	0.593757960633161	0.109553071329736	0.912763830200421	0.990293647894818
"ENSMUSG00000041540"	71.185683728362	-0.569441686526976	0.286940935746349	-1.98452578767065	0.0471972562299767	0.542441336948089
"ENSMUSG00000030268"	4333.23177695039	0.220370641695311	1.00085968671831	0.220181354709048	0.825729917111144	0.978147210101164
"ENSMUSG00000097419"	5.39097225425688	-0.97973194858234	1.0799829213446	-0.907173557302694	0.364315024677891	0.881377060510679
"ENSMUSG00000086643"	6.44464011603345	1.26285656854954	1.03156435562803	1.22421501059009	0.220871128068083	0.804150233656446
"ENSMUSG00000030263"	68.0151892583004	0.729362532133163	0.373819118975628	1.95111083170873	0.0510438629852242	0.551009135654118
"ENSMUSG00000043541"	51.4202949307637	0.282762267614532	0.316084244929231	0.894578809765859	0.371012283541353	0.881444287816556
"ENSMUSG00000040370"	1645.37537945264	-0.030322103856842	0.137692996092931	-0.220215295746612	0.825703484729764	0.978147210101164
"ENSMUSG00000030265"	1157.34307517402	-0.11535161407871	0.133523972969463	-0.863901901009867	0.38764178244824	0.8879808916084
"ENSMUSG00000107756"	6.87360601611415	0.754765347680052	0.826235130006195	0.913499463130299	0.360979915822785	0.881072010957304
"ENSMUSG00000086013"	80.8212137106993	0.047539045749641	0.279319221679023	0.170196112762587	0.864855908687321	0.984019412131902
"ENSMUSG00000067344"	8.26659820234556	-0.121341538999865	0.780960075455807	-0.155374830050108	0.876525825886277	0.985737950005172
"ENSMUSG00000054966"	6.44290082416135	0.0760105356860808	0.824947079973581	0.0921398930080644	0.926586893208447	0.991505765629009
"ENSMUSG00000030259"	991.979487310999	-0.187472330685423	0.164806327394665	-1.13753114731135	0.255316311372933	0.823974586599793
"ENSMUSG00000030256"	48.2950063645502	0.305604366740977	0.387292486149767	0.789078997579103	0.430065836350167	0.904190160869734
"ENSMUSG00000030255"	67.1852592642445	0.403637446134992	0.364821826053914	1.10639610162836	0.268555112107849	0.831622289667903
"ENSMUSG00000030287"	2338.34414251159	-0.197483745916643	0.161311970780883	-1.22423490929196	0.220863623591141	0.804150233656446
"ENSMUSG00000040250"	748.264206941013	-0.161291758359294	0.12972664951798	-1.24332015787503	0.213749878915023	0.79980425081852
"ENSMUSG00000040242"	1195.80868084424	-0.0567232127079732	0.106568103444595	-0.532271954501505	0.594537653576535	0.951339410516819
"ENSMUSG00000040234"	1838.62135252816	-0.0305638529367961	0.149275462024923	-0.204748004274763	0.83776901283832	0.98052399650984
"ENSMUSG00000030291"	564.62478477747	-0.281382833204611	0.156586806521441	-1.79697663842504	0.072339328594727	0.609689137661763
"ENSMUSG00000001630"	464.71733680121	-0.0239055587324688	0.140844990078658	-0.16972956382132	0.865222822831729	0.984019412131902
"ENSMUSG00000040187"	204.466705619021	0.295835155113477	0.219545886280339	1.3474866695326	0.177823543882402	0.767678040855483
"ENSMUSG00000016487"	2684.87159751014	-0.00705886395285386	0.131347231557758	-0.0537420078758937	0.957140713697784	0.995545860331512
"ENSMUSG00000040121"	15.352905656968	0.337910441330996	0.597591144499488	0.565454231444499	0.571764846555723	0.944710957172721
"ENSMUSG00000040112"	1270.08249425915	0.00592393188458611	0.109188366681851	0.0542542403060854	0.956732606767131	0.995545860331512
"ENSMUSG00000072662"	59.905480334508	-0.823987094089856	0.37068338471363	-2.22288650657063	0.0262234538722253	0.459021226306331
"ENSMUSG00000040102"	611.276725099619	-0.273647446348529	0.161151616505095	-1.69807447348738	0.0894937067162037	0.64717697573252
